id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,occupation,figure_score,color_score,sound_target,figure_response,timestamp,color_target,position_score,position_target,color_response,color_tested,simulate,position_tested,sound_score,figure_target,position_response,sound_response,figure_tested,sound_tested
Due,male,22,training_train,practice,p1,1,1,1,1,white,circle,,Ledig,,,,,1555326711736,,1,0,,0,no,1,,,0,,0,0
Due,male,22,training_train,practice,p1,1,1,2,3,white,circle,,Ledig,,,,,1555326714307,,1,0,,0,no,1,,,0,,0,0
Due,male,22,training_train,practice,p1,1,1,3,7,white,circle,,Ledig,,,,,1555326716882,,1,0,,0,no,1,,,0,,0,0
Due,male,22,training_train,practice,p1,1,1,4,6,white,circle,,Ledig,,,,,1555326719456,,1,0,,0,no,1,,,0,,0,0
Due,male,22,training_train,practice,p1,1,1,5,6,white,circle,,Ledig,,,,,1555326722058,,1,1,,0,no,1,,,1,,0,0
Due,male,22,training_train,practice,p1,1,1,6,2,white,circle,,Ledig,,,,,1555326724636,,1,0,,0,no,1,,,0,,0,0
Due,male,22,training_train,practice,p1,1,1,7,2,white,circle,,Ledig,,,,,1555326727227,,1,1,,0,no,1,,,1,,0,0
Due,male,22,training_train,practice,p1,1,1,8,7,white,circle,,Ledig,,,,,1555326729801,,1,0,,0,no,1,,,0,,0,0
Due,male,22,training_train,practice,p1,1,1,9,4,white,circle,,Ledig,,,,,1555326732373,,1,0,,0,no,1,,,0,,0,0
Due,male,22,training_train,practice,p1,1,1,10,8,white,circle,,Ledig,,,,,1555326734948,,1,0,,0,no,1,,,0,,0,0
Due,male,22,training_train,practice,p1,1,1,11,7,white,circle,,Ledig,,,,,1555326737522,,1,0,,0,no,1,,,0,,0,0
Due,male,22,training_train,practice,p1,1,1,12,7,white,circle,,Ledig,,,,,1555326740111,,1,1,,0,no,1,,,1,,0,0
Due,male,22,training_train,practice,p1,1,1,13,7,white,circle,,Ledig,,,,,1555326742700,,1,1,,0,no,1,,,1,,0,0
Due,male,22,training_train,practice,p1,1,1,14,6,white,circle,,Ledig,,,,,1555326745278,,1,0,,0,no,1,,,0,,0,0
Due,male,22,training_train,practice,p1,1,1,15,1,white,circle,,Ledig,,,,,1555326747850,,1,0,,0,no,1,,,0,,0,0
Due,male,22,training_train,practice,p1,1,1,16,7,white,circle,,Ledig,,,,,1555326750439,,1,0,,0,no,1,,,0,,0,0
Due,male,22,training_train,practice,p1,1,1,17,7,white,circle,,Ledig,,,,,1555326753028,,1,1,,0,no,1,,,1,,0,0
Due,male,22,training_train,practice,p1,1,1,18,5,white,circle,,Ledig,,,,,1555326755602,,1,0,,0,no,1,,,0,,0,0
Due,male,22,training_train,practice,p1,1,1,19,4,white,circle,,Ledig,,,,,1555326758176,,1,0,,0,no,1,,,0,,0,0
Due,male,22,training_train,practice,p1,1,1,20,7,white,circle,,Ledig,,,,,1555326760752,,1,0,,0,no,1,,,0,,0,0
Due,male,22,training_train,practice,p1,1,1,21,1,white,circle,,Ledig,,,,,1555326763326,,1,0,,0,no,1,,,0,,0,0
Due,male,22,training_train,practice,p1,1,1,22,0,white,circle,,Ledig,,,,,1555326765898,,1,0,,0,no,1,,,0,,0,0
Due,male,22,training_train,practice,p1,1,1,23,5,white,circle,,Ledig,,,,,1555326768470,,1,0,,0,no,1,,,0,,0,0
Due,male,22,training_train,practice,p1,1,1,24,8,white,circle,,Ledig,,,,,1555326771047,,1,0,,0,no,1,,,0,,0,0
Due,male,22,training_train,practice,p1,1,1,25,8,white,circle,,Ledig,,,,,1555326773636,,1,1,,0,no,1,,,1,,0,0
Due,male,22,training_train,practice,p1,1,1,26,2,white,circle,,Ledig,,,,,1555326776208,,1,0,,0,no,1,,,0,,0,0
Due,male,22,training_train,practice,p1,1,1,27,2,white,circle,,Ledig,,,,,1555326778800,,1,1,,0,no,1,,,1,,0,0
Due,male,22,training_train,practice,p1,1,1,28,8,white,circle,,Ledig,,,,,1555326781371,,1,0,,0,no,1,,,0,,0,0
Due,male,22,training_train,practice,p1,1,1,29,8,white,circle,,Ledig,,,,,1555326783963,,1,1,,0,no,1,,,1,,0,0
Due,male,22,training_train,practice,p1,1,1,30,6,white,circle,,Ledig,,,,,1555326786535,,1,0,,0,no,1,,,0,,0,0
Due,male,22,training_train,practice,p1,1,1,31,3,white,circle,,Ledig,,,,,1555326789110,,1,0,,0,no,1,,,0,,0,0
Due,male,22,training_train,practice,f2,1,2,1,4,white,triangle,,Ledig,1,,,0,1555326822067,,,,,0,no,0,,0,,,1,0
Due,male,22,training_train,practice,f2,1,2,2,4,white,square,,Ledig,1,,,0,1555326824639,,,,,0,no,0,,0,,,1,0
Due,male,22,training_train,practice,f2,1,2,3,4,white,circle,,Ledig,1,,,0,1555326827213,,,,,0,no,0,,0,,,1,0
Due,male,22,training_train,practice,f2,1,2,4,4,white,square,,Ledig,1,,,1,1555326829802,,,,,0,no,0,,1,,,1,0
Due,male,22,training_train,practice,f2,1,2,5,4,white,square,,Ledig,1,,,0,1555326832377,,,,,0,no,0,,0,,,1,0
Due,male,22,training_train,practice,f2,1,2,6,4,white,circle,,Ledig,0,,,1,1555326834969,,,,,0,no,0,,0,,,1,0
Due,male,22,training_train,practice,f2,1,2,7,4,white,triangle,,Ledig,1,,,0,1555326837541,,,,,0,no,0,,0,,,1,0
Due,male,22,training_train,practice,f2,1,2,8,4,white,star,,Ledig,1,,,0,1555326840115,,,,,0,no,0,,0,,,1,0
Due,male,22,training_train,practice,f2,1,2,9,4,white,triangle,,Ledig,1,,,1,1555326842707,,,,,0,no,0,,1,,,1,0
Due,male,22,training_train,practice,f2,1,2,10,4,white,triangle,,Ledig,1,,,0,1555326845279,,,,,0,no,0,,0,,,1,0
Due,male,22,training_train,practice,f2,1,2,11,4,white,triangle,,Ledig,1,,,1,1555326847868,,,,,0,no,0,,1,,,1,0
Due,male,22,training_train,practice,f2,1,2,12,4,white,square,,Ledig,1,,,0,1555326850446,,,,,0,no,0,,0,,,1,0
Due,male,22,training_train,practice,f2,1,2,13,4,white,star,,Ledig,1,,,0,1555326853014,,,,,0,no,0,,0,,,1,0
Due,male,22,training_train,practice,f2,1,2,14,4,white,star,,Ledig,1,,,0,1555326855592,,,,,0,no,0,,0,,,1,0
Due,male,22,training_train,practice,f2,1,2,15,4,white,star,,Ledig,1,,,1,1555326858175,,,,,0,no,0,,1,,,1,0
Due,male,22,training_train,practice,f2,1,2,16,4,white,star,,Ledig,1,,,1,1555326860767,,,,,0,no,0,,1,,,1,0
Due,male,22,training_train,practice,f2,1,2,17,4,white,circle,,Ledig,1,,,0,1555326863345,,,,,0,no,0,,0,,,1,0
Due,male,22,training_train,practice,f2,1,2,18,4,white,circle,,Ledig,1,,,0,1555326865919,,,,,0,no,0,,0,,,1,0
Due,male,22,training_train,practice,f2,1,2,19,4,white,triangle,,Ledig,1,,,0,1555326868494,,,,,0,no,0,,0,,,1,0
Due,male,22,training_train,practice,f2,1,2,20,4,white,square,,Ledig,1,,,0,1555326871065,,,,,0,no,0,,0,,,1,0
Due,male,22,training_train,practice,f2,1,2,21,4,white,circle,,Ledig,1,,,0,1555326873640,,,,,0,no,0,,0,,,1,0
Due,male,22,training_train,practice,f2,1,2,22,4,white,circle,,Ledig,1,,,0,1555326876215,,,,,0,no,0,,0,,,1,0
Due,male,22,training_train,practice,f2,1,2,23,4,white,square,,Ledig,1,,,0,1555326878786,,,,,0,no,0,,0,,,1,0
Due,male,22,training_train,practice,f2,1,2,24,4,white,circle,,Ledig,1,,,1,1555326881375,,,,,0,no,0,,1,,,1,0
Due,male,22,training_train,practice,f2,1,2,25,4,white,triangle,,Ledig,0,,,1,1555326883956,,,,,0,no,0,,0,,,1,0
Due,male,22,training_train,practice,f2,1,2,26,4,white,square,,Ledig,1,,,0,1555326886525,,,,,0,no,0,,0,,,1,0
Due,male,22,training_train,practice,f2,1,2,27,4,white,star,,Ledig,1,,,0,1555326889096,,,,,0,no,0,,0,,,1,0
Due,male,22,training_train,practice,f2,1,2,28,4,white,square,,Ledig,0,,,0,1555326891674,,,,,0,no,0,,1,,,1,0
Due,male,22,training_train,practice,f2,1,2,29,4,white,circle,,Ledig,1,,,0,1555326894245,,,,,0,no,0,,0,,,1,0
Due,male,22,training_train,practice,f2,1,2,30,4,white,square,,Ledig,0,,,0,1555326896823,,,,,0,no,0,,1,,,1,0
Due,male,22,training_train,practice,f2,1,2,31,4,white,star,,Ledig,1,,,0,1555326899392,,,,,0,no,0,,0,,,1,0
Due,male,22,training_train,practice,f2,1,2,32,4,white,triangle,,Ledig,0,,,1,1555326901978,,,,,0,no,0,,0,,,1,0
Due,male,22,training_train,practice,sc2,2,2,1,4,red,circle,sounds/E.wav,Ledig,,1,0,,1555326947942,0,,,0,1,no,0,1,,,0,0,1
Due,male,22,training_train,practice,sc2,2,2,2,4,darkorange,circle,sounds/T.wav,Ledig,,1,0,,1555326950517,0,,,0,1,no,0,1,,,0,0,1
Due,male,22,training_train,practice,sc2,2,2,3,4,yellow,circle,sounds/B.wav,Ledig,,1,0,,1555326953109,0,,,0,1,no,0,1,,,0,0,1
Due,male,22,training_train,practice,sc2,2,2,4,4,red,circle,sounds/C.wav,Ledig,,0,0,,1555326955690,0,,,1,1,no,0,1,,,0,0,1
Due,male,22,training_train,practice,sc2,2,2,5,4,yellow,circle,sounds/V.wav,Ledig,,1,0,,1555326958282,1,,,1,1,no,0,1,,,0,0,1
Due,male,22,training_train,practice,sc2,2,2,6,4,darkorange,circle,sounds/E.wav,Ledig,,1,0,,1555326960871,0,,,0,1,no,0,0,,,1,0,1
Due,male,22,training_train,practice,sc2,2,2,7,4,green,circle,sounds/B.wav,Ledig,,1,0,,1555326963451,0,,,0,1,no,0,1,,,0,0,1
Due,male,22,training_train,practice,sc2,2,2,8,4,yellow,circle,sounds/B.wav,Ledig,,1,0,,1555326966038,0,,,0,1,no,0,1,,,0,0,1
Due,male,22,training_train,practice,sc2,2,2,9,4,blue,circle,sounds/B.wav,Ledig,,1,1,,1555326968627,0,,,0,1,no,0,1,,,1,0,1
Due,male,22,training_train,practice,sc2,2,2,10,4,yellow,circle,sounds/E.wav,Ledig,,0,0,,1555326971207,1,,,0,1,no,0,1,,,0,0,1
Due,male,22,training_train,practice,sc2,2,2,11,4,green,circle,sounds/V.wav,Ledig,,1,0,,1555326973781,0,,,0,1,no,0,1,,,0,0,1
Due,male,22,training_train,practice,sc2,2,2,12,4,yellow,circle,sounds/P.wav,Ledig,,1,0,,1555326976376,1,,,1,1,no,0,1,,,0,0,1
Due,male,22,training_train,practice,sc2,2,2,13,4,dimgray,circle,sounds/V.wav,Ledig,,1,1,,1555326978945,0,,,0,1,no,0,0,,,0,0,1
Due,male,22,training_train,practice,sc2,2,2,14,4,red,circle,sounds/P.wav,Ledig,,1,1,,1555326981520,0,,,0,1,no,0,0,,,0,0,1
Due,male,22,training_train,practice,sc2,2,2,15,4,dimgray,circle,sounds/P.wav,Ledig,,0,0,,1555326984092,1,,,0,1,no,0,1,,,0,0,1
Due,male,22,training_train,practice,sc2,2,2,16,4,darkorange,circle,sounds/T.wav,Ledig,,1,0,,1555326986680,0,,,0,1,no,0,1,,,0,0,1
Due,male,22,training_train,practice,sc2,2,2,17,4,darkorange,circle,sounds/P.wav,Ledig,,0,1,,1555326989279,0,,,1,1,no,0,0,,,0,0,1
Due,male,22,training_train,practice,sc2,2,2,18,4,green,circle,sounds/B.wav,Ledig,,1,0,,1555326991856,0,,,0,1,no,0,1,,,0,0,1
Due,male,22,training_train,practice,sc2,2,2,19,4,darkorange,circle,sounds/C.wav,Ledig,,0,0,,1555326994437,1,,,0,1,no,0,1,,,0,0,1
Due,male,22,training_train,practice,sc2,2,2,20,4,red,circle,sounds/B.wav,Ledig,,1,1,,1555326997008,0,,,0,1,no,0,0,,,0,0,1
Due,male,22,training_train,practice,sc2,2,2,21,4,dimgray,circle,sounds/G.wav,Ledig,,1,0,,1555326999583,0,,,0,1,no,0,1,,,0,0,1
Due,male,22,training_train,practice,sc2,2,2,22,4,white,circle,sounds/B.wav,Ledig,,1,1,,1555327002158,0,,,0,1,no,0,0,,,0,0,1
Due,male,22,training_train,practice,sc2,2,2,23,4,dimgray,circle,sounds/T.wav,Ledig,,0,0,,1555327004728,1,,,0,1,no,0,1,,,0,0,1
Due,male,22,training_train,practice,sc2,2,2,24,4,green,circle,sounds/D.wav,Ledig,,1,0,,1555327007303,0,,,0,1,no,0,1,,,0,0,1
Due,male,22,training_train,practice,sc2,2,2,25,4,green,circle,sounds/C.wav,Ledig,,1,0,,1555327009879,0,,,0,1,no,0,1,,,0,0,1
Due,male,22,training_train,practice,sc2,2,2,26,4,white,circle,sounds/V.wav,Ledig,,1,0,,1555327012473,0,,,0,1,no,0,0,,,1,0,1
Due,male,22,training_train,practice,sc2,2,2,27,4,yellow,circle,sounds/C.wav,Ledig,,1,1,,1555327015042,0,,,0,1,no,0,0,,,0,0,1
Due,male,22,training_train,practice,sc2,2,2,28,4,white,circle,sounds/D.wav,Ledig,,0,0,,1555327017617,1,,,0,1,no,0,1,,,0,0,1
Due,male,22,training_train,practice,sc2,2,2,29,4,yellow,circle,sounds/T.wav,Ledig,,0,0,,1555327020188,1,,,0,1,no,0,1,,,0,0,1
Due,male,22,training_train,practice,sc2,2,2,30,4,red,circle,sounds/B.wav,Ledig,,1,0,,1555327022763,0,,,0,1,no,0,1,,,0,0,1
Due,male,22,training_train,practice,sc2,2,2,31,4,blue,circle,sounds/T.wav,Ledig,,1,1,,1555327025338,0,,,0,1,no,0,0,,,0,0,1
Due,male,22,training_train,practice,sc2,2,2,32,4,dimgray,circle,sounds/P.wav,Ledig,,1,0,,1555327027909,0,,,0,1,no,0,1,,,0,0,1
Due,male,22,training_train,practice,pcfs1,4,1,1,6,green,star,sounds/D.wav,Ledig,1,1,0,0,1555327056685,0,1,0,0,1,no,1,1,0,0,0,1,1
Due,male,22,training_train,practice,pcfs1,4,1,2,6,red,square,sounds/G.wav,Ledig,1,1,0,0,1555327060278,0,0,1,0,1,no,1,1,0,0,0,1,1
Due,male,22,training_train,practice,pcfs1,4,1,3,1,darkorange,star,sounds/E.wav,Ledig,1,1,0,0,1555327063872,0,1,0,0,1,no,1,1,0,0,0,1,1
Due,male,22,training_train,practice,pcfs1,4,1,4,0,darkorange,triangle,sounds/C.wav,Ledig,1,1,0,0,1555327067474,1,1,0,1,1,no,1,1,0,0,0,1,1
Due,male,22,training_train,practice,pcfs1,4,1,5,7,dimgray,star,sounds/E.wav,Ledig,1,1,0,0,1555327071059,0,1,0,0,1,no,1,1,0,0,0,1,1
Due,male,22,training_train,practice,pcfs1,4,1,6,8,blue,square,sounds/E.wav,Ledig,1,1,1,0,1555327074669,0,1,0,0,1,no,1,1,0,0,1,1,1
Due,male,22,training_train,practice,pcfs1,4,1,7,6,white,square,sounds/E.wav,Ledig,1,1,1,1,1555327078272,0,1,0,0,1,no,1,0,1,0,0,1,1
Due,male,22,training_train,practice,pcfs1,4,1,8,5,white,triangle,sounds/B.wav,Ledig,1,0,0,0,1555327081868,1,1,0,0,1,no,1,1,0,0,0,1,1
Due,male,22,training_train,practice,pcfs1,4,1,9,3,white,square,sounds/C.wav,Ledig,1,0,0,0,1555327085461,1,1,0,0,1,no,1,1,0,0,0,1,1
Due,male,22,training_train,practice,pcfs1,4,1,10,3,blue,square,sounds/C.wav,Ledig,0,1,1,0,1555327089066,0,0,1,0,1,no,1,1,1,0,1,1,1
Due,male,22,training_train,practice,pcfs1,4,1,11,4,yellow,star,sounds/E.wav,Ledig,1,1,0,0,1555327092665,0,1,0,0,1,no,1,1,0,0,0,1,1
Due,male,22,training_train,practice,pcfs1,4,1,12,8,white,star,sounds/E.wav,Ledig,1,1,1,1,1555327096276,0,1,0,0,1,no,1,0,1,0,0,1,1
Due,male,22,training_train,practice,pcfs1,4,1,13,5,yellow,square,sounds/E.wav,Ledig,1,1,1,0,1555327099889,0,1,0,0,1,no,1,1,0,0,1,1,1
Due,male,22,training_train,practice,pcfs1,4,1,14,3,blue,square,sounds/G.wav,Ledig,1,1,0,1,1555327103498,0,1,0,0,1,no,1,1,1,0,0,1,1
Due,male,22,training_train,practice,pcfs1,4,1,15,3,blue,triangle,sounds/G.wav,Ledig,1,0,1,0,1555327107129,1,1,1,0,1,no,1,1,0,1,1,1,1
Due,male,22,training_train,practice,pcfs1,4,1,16,5,blue,triangle,sounds/V.wav,Ledig,0,1,0,0,1555327110731,1,1,0,1,1,no,1,1,1,0,0,1,1
Due,male,22,training_train,practice,pcfs1,4,1,17,1,dimgray,square,sounds/G.wav,Ledig,1,1,0,0,1555327114316,0,1,0,0,1,no,1,1,0,0,0,1,1
Due,male,22,training_train,practice,pcfs1,4,1,18,5,blue,star,sounds/G.wav,Ledig,0,1,1,1,1555327117959,0,1,0,0,1,no,1,1,0,0,1,1,1
Due,male,22,training_train,practice,pcfs1,4,1,19,7,darkorange,star,sounds/C.wav,Ledig,1,1,0,1,1555327121562,0,1,0,0,1,no,1,1,1,0,0,1,1
Due,male,22,training_train,practice,pcfs1,4,1,20,0,green,star,sounds/T.wav,Ledig,1,1,0,1,1555327125171,0,1,0,0,1,no,1,1,1,0,0,1,1
Due,male,22,training_train,practice,pcfs1,4,1,21,0,green,square,sounds/E.wav,Ledig,0,0,0,1,1555327128805,1,1,1,0,1,no,1,1,0,1,0,1,1
Due,male,22,training_train,practice,pcfs1,4,1,22,8,dimgray,star,sounds/V.wav,Ledig,1,1,0,0,1555327132399,0,1,0,0,1,no,1,1,0,0,0,1,1
Due,male,22,training_train,practice,pcfs1,4,1,23,4,red,circle,sounds/V.wav,Ledig,1,1,1,0,1555327136017,0,1,0,0,1,no,1,1,0,0,1,1,1
Due,male,22,training_train,practice,pcfs1,4,1,24,0,yellow,square,sounds/E.wav,Ledig,1,1,0,0,1555327139603,0,1,0,0,1,no,1,1,0,0,0,1,1
Due,male,22,training_train,practice,pcfs1,4,1,25,0,white,circle,sounds/C.wav,Ledig,1,1,0,0,1555327143215,0,1,1,0,1,no,1,1,0,1,0,1,1
Due,male,22,training_train,practice,pcfs1,4,1,26,0,dimgray,star,sounds/E.wav,Ledig,1,0,0,0,1555327146822,0,0,1,1,1,no,1,1,0,0,0,1,1
Due,male,22,training_train,practice,pcfs1,4,1,27,7,dimgray,square,sounds/D.wav,Ledig,1,1,0,0,1555327150438,1,1,0,1,1,no,1,1,0,0,0,1,1
Due,male,22,training_train,practice,pcfs1,4,1,28,7,red,triangle,sounds/T.wav,Ledig,1,1,0,0,1555327154035,0,1,1,0,1,no,1,1,0,1,0,1,1
Due,male,22,training_train,practice,pcfs1,4,1,29,3,red,circle,sounds/G.wav,Ledig,1,0,0,0,1555327157606,1,1,0,0,1,no,1,1,0,0,0,1,1
Due,male,22,training_train,practice,pcfs1,4,1,30,2,blue,circle,sounds/V.wav,Ledig,1,1,0,1,1555327161204,0,1,0,0,1,no,1,1,1,0,0,1,1
Due,male,22,training_train,practice,pcfs1,4,1,31,2,red,star,sounds/G.wav,Ledig,0,1,0,1,1555327164815,0,1,1,0,1,no,1,1,0,1,0,1,1
Due,male,22,training_train,pretest,pc2,2,2,1,1,yellow,circle,,Ledig,,1,,,1555327201563,0,1,0,0,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,2,7,white,circle,,Ledig,,1,,,1555327204134,0,1,0,0,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,3,7,dimgray,circle,,Ledig,,1,,,1555327206709,0,1,0,0,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,4,1,yellow,circle,,Ledig,,0,,,1555327209304,0,1,0,1,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,5,8,dimgray,circle,,Ledig,,1,,,1555327211884,1,1,0,1,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,6,0,darkorange,circle,,Ledig,,1,,,1555327214464,0,1,0,0,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,7,5,dimgray,circle,,Ledig,,0,,,1555327217039,1,1,0,0,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,8,8,blue,circle,,Ledig,,1,,,1555327219611,0,1,0,0,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,9,0,blue,circle,,Ledig,,1,,,1555327222184,0,1,0,0,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,10,8,blue,circle,,Ledig,,0,,,1555327224757,1,0,1,0,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,11,0,blue,circle,,Ledig,,1,,,1555327227346,1,0,1,1,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,12,2,dimgray,circle,,Ledig,,1,,,1555327229921,0,1,0,0,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,13,0,blue,circle,,Ledig,,1,,,1555327232533,1,1,1,1,1,no,1,,,1,,0,0
Due,male,22,training_train,pretest,pc2,2,2,14,2,dimgray,circle,,Ledig,,0,,,1555327235119,1,1,1,0,1,no,1,,,1,,0,0
Due,male,22,training_train,pretest,pc2,2,2,15,6,dimgray,circle,,Ledig,,1,,,1555327237694,0,1,0,0,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,16,2,yellow,circle,,Ledig,,1,,,1555327240292,0,1,1,0,1,no,1,,,1,,0,0
Due,male,22,training_train,pretest,pc2,2,2,17,1,red,circle,,Ledig,,1,,,1555327242875,0,1,0,0,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,18,2,yellow,circle,,Ledig,,0,,,1555327245447,1,0,1,0,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,19,1,green,circle,,Ledig,,1,,,1555327248042,0,1,1,0,1,no,1,,,1,,0,0
Due,male,22,training_train,pretest,pc2,2,2,20,6,blue,circle,,Ledig,,1,,,1555327250613,0,1,0,0,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,21,2,red,circle,,Ledig,,1,,,1555327253194,0,0,0,0,1,no,1,,,1,,0,0
Due,male,22,training_train,pretest,pc2,2,2,22,5,darkorange,circle,,Ledig,,1,,,1555327255777,0,1,0,0,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,23,1,darkorange,circle,,Ledig,,1,,,1555327258346,0,1,0,0,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,24,4,green,circle,,Ledig,,1,,,1555327260922,0,1,0,0,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,25,2,yellow,circle,,Ledig,,0,,,1555327263510,0,1,0,1,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,26,6,green,circle,,Ledig,,0,,,1555327266081,1,1,0,0,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,27,3,yellow,circle,,Ledig,,1,,,1555327268681,1,1,0,1,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,28,6,yellow,circle,,Ledig,,1,,,1555327271251,0,0,1,0,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,29,1,white,circle,,Ledig,,1,,,1555327273825,0,1,0,0,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,30,7,darkorange,circle,,Ledig,,1,,,1555327276391,0,1,0,0,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,31,7,darkorange,circle,,Ledig,,1,,,1555327278966,0,1,0,0,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,32,6,yellow,circle,,Ledig,,0,,,1555327281561,0,1,0,1,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,33,2,yellow,circle,,Ledig,,1,,,1555327284135,0,1,0,0,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,34,3,darkorange,circle,,Ledig,,1,,,1555327286727,0,0,0,0,1,no,1,,,1,,0,0
Due,male,22,training_train,pretest,pc2,2,2,35,5,red,circle,,Ledig,,1,,,1555327289299,0,1,0,0,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,36,7,green,circle,,Ledig,,1,,,1555327291873,0,1,0,0,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,37,7,red,circle,,Ledig,,1,,,1555327294454,1,1,0,1,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,38,8,dimgray,circle,,Ledig,,1,,,1555327297020,0,1,0,0,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,39,7,white,circle,,Ledig,,1,,,1555327299615,0,1,1,0,1,no,1,,,1,,0,0
Due,male,22,training_train,pretest,pc2,2,2,40,7,yellow,circle,,Ledig,,1,,,1555327302186,0,1,0,0,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,41,6,dimgray,circle,,Ledig,,0,,,1555327304772,0,1,0,1,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,42,7,yellow,circle,,Ledig,,1,,,1555327307370,1,0,1,1,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,43,6,red,circle,,Ledig,,1,,,1555327309939,0,0,1,0,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,44,3,green,circle,,Ledig,,1,,,1555327312511,0,1,0,0,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,45,8,red,circle,,Ledig,,1,,,1555327315097,1,1,0,1,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,46,3,white,circle,,Ledig,,0,,,1555327317698,0,0,1,1,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,47,0,white,circle,,Ledig,,1,,,1555327320267,0,1,0,0,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,48,3,green,circle,,Ledig,,1,,,1555327322850,0,1,1,0,1,no,1,,,1,,0,0
Due,male,22,training_train,pretest,pc2,2,2,49,8,dimgray,circle,,Ledig,,1,,,1555327325430,0,1,0,0,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,50,8,dimgray,circle,,Ledig,,1,,,1555327328005,0,1,0,0,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,51,6,dimgray,circle,,Ledig,,1,,,1555327330588,1,1,0,1,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,52,5,yellow,circle,,Ledig,,1,,,1555327333169,0,1,0,0,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,53,4,darkorange,circle,,Ledig,,1,,,1555327335740,0,1,0,0,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,54,5,red,circle,,Ledig,,1,,,1555327338323,0,1,1,0,1,no,1,,,1,,0,0
Due,male,22,training_train,pretest,pc2,2,2,55,0,darkorange,circle,,Ledig,,1,,,1555327340927,1,1,0,1,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,56,3,green,circle,,Ledig,,1,,,1555327343496,0,1,0,0,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,57,0,green,circle,,Ledig,,1,,,1555327346091,0,1,1,0,1,no,1,,,1,,0,0
Due,male,22,training_train,pretest,pc2,2,2,58,5,yellow,circle,,Ledig,,0,,,1555327348677,0,1,0,1,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,59,7,green,circle,,Ledig,,0,,,1555327351257,1,0,0,0,1,no,1,,,1,,0,0
