id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,occupation,figure_target,figure_tested,sound_tested,position_target,color_target,position_tested,simulate,sound_response,timestamp,color_response,sound_target,position_score,sound_score,color_score,color_tested,position_response,figure_score,figure_response
and,female,18,training_transfer,pretest,fcs1,3,1,41,4,darkorange,circle,sounds/T.wav,Studerende,0,1,1,,0,0,no,1,1555317720986,0,0,,0,1,1,,1,0
and,female,18,training_transfer,pretest,fcs1,3,1,42,4,yellow,circle,sounds/E.wav,Studerende,1,1,1,,0,0,no,0,1555317724599,0,0,,1,1,1,,1,1
and,female,18,training_transfer,pretest,fcs1,3,1,43,4,blue,triangle,sounds/B.wav,Studerende,0,1,1,,0,0,no,0,1555317728196,0,0,,1,1,1,,1,0
and,female,18,training_transfer,pretest,fcs1,3,1,44,4,dimgray,star,sounds/E.wav,Studerende,0,1,1,,0,0,no,0,1555317731798,0,0,,1,1,1,,1,0
and,female,18,training_transfer,pretest,fcs1,3,1,45,4,green,triangle,sounds/E.wav,Studerende,0,1,1,,0,0,no,1,1555317735406,0,1,,1,1,1,,1,0
and,female,18,training_transfer,pretest,fcs1,3,1,46,4,green,triangle,sounds/P.wav,Studerende,1,1,1,,1,0,no,0,1555317739008,1,0,,1,1,1,,0,0
and,female,18,training_transfer,pretest,fcs1,3,1,47,4,blue,circle,sounds/B.wav,Studerende,0,1,1,,0,0,no,0,1555317742599,0,0,,1,1,1,,1,0
and,female,18,training_transfer,pretest,fcs1,3,1,48,4,blue,star,sounds/V.wav,Studerende,0,1,1,,1,0,no,0,1555317746218,1,0,,1,1,1,,1,0
and,female,18,training_transfer,pretest,fcs1,3,1,49,4,dimgray,circle,sounds/C.wav,Studerende,0,1,1,,0,0,no,0,1555317749817,0,0,,1,1,1,,1,0
and,female,18,training_transfer,pretest,fcs1,3,1,50,4,green,triangle,sounds/C.wav,Studerende,0,1,1,,0,0,no,1,1555317753408,0,1,,1,1,1,,1,0
and,female,18,training_transfer,pretest,fcs1,3,1,51,4,dimgray,square,sounds/B.wav,Studerende,0,1,1,,0,0,no,0,1555317757022,1,0,,1,0,1,,1,0
and,female,18,training_transfer,pretest,fcs1,3,1,52,4,white,triangle,sounds/E.wav,Studerende,0,1,1,,0,0,no,0,1555317760618,0,0,,1,1,1,,1,0
and,female,18,training_transfer,pretest,fcs1,3,1,53,4,white,circle,sounds/P.wav,Studerende,0,1,1,,1,0,no,0,1555317764238,1,0,,1,1,1,,1,0
and,female,18,training_transfer,pretest,fcs1,3,1,54,4,white,triangle,sounds/P.wav,Studerende,0,1,1,,1,0,no,1,1555317767872,1,1,,1,1,1,,1,0
and,female,18,training_transfer,pretest,fcs1,3,1,55,4,darkorange,star,sounds/G.wav,Studerende,0,1,1,,0,0,no,0,1555317771468,0,0,,1,1,1,,0,1
and,female,18,training_transfer,pretest,fcs1,3,1,56,4,white,triangle,sounds/G.wav,Studerende,0,1,1,,0,0,no,0,1555317775070,0,1,,0,1,1,,1,0
and,female,18,training_transfer,pretest,fcs1,3,1,57,4,red,triangle,sounds/P.wav,Studerende,1,1,1,,0,0,no,0,1555317778670,0,0,,1,1,1,,0,0
and,female,18,training_transfer,pretest,fcs1,3,1,58,4,red,circle,sounds/T.wav,Studerende,0,1,1,,1,0,no,0,1555317782275,1,0,,1,1,1,,1,0
and,female,18,training_transfer,pretest,fcs1,3,1,59,4,darkorange,square,sounds/E.wav,Studerende,0,1,1,,0,0,no,0,1555317785871,0,0,,1,1,1,,1,0
and,female,18,training_transfer,pretest,fcs1,3,1,60,4,blue,triangle,sounds/B.wav,Studerende,0,1,1,,0,0,no,0,1555317789470,0,0,,1,1,1,,1,0
and,female,18,training_transfer,pretest,fcs1,3,1,61,4,dimgray,square,sounds/V.wav,Studerende,0,1,1,,0,0,no,0,1555317793072,0,0,,1,1,1,,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,1,2,blue,circle,sounds/G.wav,Studerende,0,1,1,0,0,1,no,0,1555317808508,0,0,1,1,1,1,0,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,2,3,red,triangle,sounds/E.wav,Studerende,0,1,1,0,0,1,no,0,1555317812104,0,0,1,1,1,1,0,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,3,8,blue,triangle,sounds/T.wav,Studerende,1,1,1,0,0,1,no,0,1555317815692,0,0,1,1,1,1,0,0,0
and,female,18,training_transfer,pretest,pcfs12,4,1,4,3,darkorange,star,sounds/P.wav,Studerende,0,1,1,0,0,1,no,0,1555317819291,0,0,1,1,1,1,0,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,5,7,white,triangle,sounds/P.wav,Studerende,0,1,1,0,0,1,no,1,1555317822907,0,1,1,1,1,1,0,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,6,8,darkorange,triangle,sounds/B.wav,Studerende,1,1,1,0,0,1,no,0,1555317826501,0,0,1,1,1,1,0,1,1
and,female,18,training_transfer,pretest,pcfs12,4,1,7,8,yellow,triangle,sounds/P.wav,Studerende,1,1,1,1,0,1,no,1,1555317830129,0,0,1,0,1,1,1,0,0
and,female,18,training_transfer,pretest,pcfs12,4,1,8,2,yellow,star,sounds/P.wav,Studerende,0,1,1,0,1,1,no,0,1555317833725,0,1,1,0,0,1,0,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,9,4,blue,square,sounds/C.wav,Studerende,0,1,1,0,0,1,no,0,1555317837328,0,0,1,1,1,1,0,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,10,4,darkorange,square,sounds/D.wav,Studerende,1,1,1,1,0,1,no,0,1555317840939,0,0,0,1,1,1,0,1,1
and,female,18,training_transfer,pretest,pcfs12,4,1,11,1,blue,star,sounds/C.wav,Studerende,0,1,1,0,0,1,no,0,1555317844526,0,0,1,1,1,1,0,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,12,6,green,square,sounds/D.wav,Studerende,0,1,1,0,0,1,no,0,1555317848128,0,0,1,1,1,1,0,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,13,4,blue,star,sounds/C.wav,Studerende,0,1,1,0,0,1,no,0,1555317851748,1,0,1,1,0,1,0,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,14,2,white,triangle,sounds/D.wav,Studerende,0,1,1,0,0,1,no,0,1555317855327,0,0,1,1,1,1,0,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,15,7,yellow,circle,sounds/T.wav,Studerende,0,1,1,0,0,1,no,0,1555317858929,0,0,1,1,1,1,0,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,16,7,yellow,square,sounds/T.wav,Studerende,0,1,1,1,1,1,no,1,1555317862461,1,1,1,1,1,1,1,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,17,2,yellow,square,sounds/E.wav,Studerende,1,1,1,0,1,1,no,0,1555317866078,1,0,1,1,1,1,0,0,0
and,female,18,training_transfer,pretest,pcfs12,4,1,18,2,red,circle,sounds/C.wav,Studerende,0,1,1,1,0,1,no,1,1555317869710,0,0,1,0,1,1,1,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,19,6,white,star,sounds/E.wav,Studerende,0,1,1,0,0,1,no,0,1555317873297,0,0,1,1,1,1,0,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,20,6,white,triangle,sounds/E.wav,Studerende,0,1,1,1,1,1,no,1,1555317876918,0,1,1,1,0,1,1,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,21,4,dimgray,triangle,sounds/E.wav,Studerende,1,1,1,0,0,1,no,0,1555317880530,1,1,1,0,0,1,0,0,0
and,female,18,training_transfer,pretest,pcfs12,4,1,22,1,dimgray,star,sounds/V.wav,Studerende,0,1,1,0,1,1,no,0,1555317884156,1,0,1,1,1,1,0,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,23,3,white,circle,sounds/P.wav,Studerende,0,1,1,0,0,1,no,0,1555317887749,0,0,1,1,1,1,0,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,24,4,yellow,star,sounds/E.wav,Studerende,0,1,1,0,0,1,no,0,1555317891348,0,0,1,1,1,1,0,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,25,4,red,square,sounds/D.wav,Studerende,0,1,1,1,0,1,no,0,1555317894956,0,0,1,1,1,1,1,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,26,7,red,square,sounds/D.wav,Studerende,1,1,1,0,1,1,no,0,1555317898573,1,1,1,0,1,1,0,1,1
and,female,18,training_transfer,pretest,pcfs12,4,1,27,8,dimgray,triangle,sounds/D.wav,Studerende,0,1,1,0,0,1,no,1,1555317902187,0,1,1,1,1,1,0,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,28,3,darkorange,star,sounds/G.wav,Studerende,0,1,1,0,0,1,no,0,1555317905783,0,0,1,1,1,1,0,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,29,3,red,circle,sounds/B.wav,Studerende,0,1,1,1,0,1,no,0,1555317909394,0,0,1,1,1,1,1,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,30,6,blue,square,sounds/T.wav,Studerende,0,1,1,0,0,1,no,0,1555317912985,0,0,1,1,1,1,0,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,31,6,blue,circle,sounds/G.wav,Studerende,0,1,1,1,1,1,no,0,1555317916601,1,0,1,1,1,1,1,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,32,0,blue,triangle,sounds/G.wav,Studerende,0,1,1,0,1,1,no,1,1555317920232,1,1,1,1,1,1,0,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,33,8,red,square,sounds/V.wav,Studerende,0,1,1,0,0,1,no,0,1555317923820,0,0,1,1,1,1,0,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,34,6,yellow,star,sounds/V.wav,Studerende,0,1,1,0,0,1,no,1,1555317927434,0,1,1,1,1,1,0,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,35,6,blue,circle,sounds/P.wav,Studerende,0,1,1,1,0,1,no,0,1555317931044,0,0,1,1,1,1,1,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,36,0,blue,square,sounds/D.wav,Studerende,0,1,1,0,1,1,no,0,1555317934638,0,0,1,1,0,1,0,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,37,2,green,star,sounds/B.wav,Studerende,0,1,1,0,0,1,no,0,1555317938238,0,0,1,1,1,1,0,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,38,7,dimgray,triangle,sounds/T.wav,Studerende,0,1,1,0,0,1,no,0,1555317941840,0,0,1,1,1,1,0,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,39,7,darkorange,triangle,sounds/D.wav,Studerende,1,1,1,1,0,1,no,0,1555317945465,0,0,1,1,1,1,1,1,1
and,female,18,training_transfer,pretest,pcfs12,4,1,40,6,dimgray,square,sounds/V.wav,Studerende,0,1,1,0,0,1,no,0,1555317949076,1,0,1,1,0,1,0,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,41,6,dimgray,circle,sounds/V.wav,Studerende,0,1,1,1,1,1,no,1,1555317952701,1,1,0,1,1,1,0,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,42,2,dimgray,square,sounds/E.wav,Studerende,0,1,1,0,1,1,no,0,1555317956306,1,0,1,1,1,1,0,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,43,2,yellow,square,sounds/C.wav,Studerende,1,1,1,1,0,1,no,0,1555317959926,0,0,1,1,1,1,1,1,1
and,female,18,training_transfer,pretest,pcfs12,4,1,44,4,red,star,sounds/D.wav,Studerende,0,1,1,0,0,1,no,0,1555317963525,0,0,1,1,1,1,0,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,45,2,darkorange,star,sounds/T.wav,Studerende,1,1,1,0,0,1,no,1,1555317967154,0,0,1,0,1,1,0,1,1
and,female,18,training_transfer,pretest,pcfs12,4,1,46,6,green,circle,sounds/P.wav,Studerende,0,1,1,0,0,1,no,0,1555317970741,0,0,1,1,1,1,0,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,47,6,yellow,triangle,sounds/V.wav,Studerende,0,1,1,1,0,1,no,0,1555317974352,0,0,1,1,1,1,1,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,48,4,white,triangle,sounds/V.wav,Studerende,1,1,1,0,0,1,no,1,1555317977951,0,1,1,1,1,1,0,0,0
and,female,18,training_transfer,pretest,pcfs12,4,1,49,7,white,circle,sounds/D.wav,Studerende,0,1,1,0,1,1,no,0,1555317981550,1,0,1,1,1,1,0,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,50,7,green,circle,sounds/D.wav,Studerende,1,1,1,1,0,1,no,1,1555317985099,0,1,1,1,1,1,1,1,1
and,female,18,training_transfer,pretest,pcfs12,4,1,51,1,darkorange,square,sounds/B.wav,Studerende,0,1,1,0,0,1,no,0,1555317988694,0,0,1,1,1,1,0,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,52,0,white,circle,sounds/B.wav,Studerende,0,1,1,0,0,1,no,1,1555317992316,0,1,1,1,1,1,0,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,53,3,white,circle,sounds/G.wav,Studerende,1,1,1,0,1,1,no,0,1555317995933,0,0,1,1,0,1,0,1,1
and,female,18,training_transfer,pretest,pcfs12,4,1,54,1,blue,triangle,sounds/B.wav,Studerende,0,1,1,0,0,1,no,0,1555317999526,0,0,1,1,1,1,0,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,55,8,dimgray,square,sounds/T.wav,Studerende,0,1,1,0,0,1,no,0,1555318003128,0,0,1,1,1,1,0,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,56,6,yellow,triangle,sounds/B.wav,Studerende,0,1,1,0,0,1,no,0,1555318006728,0,0,1,1,1,1,0,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,57,4,red,star,sounds/B.wav,Studerende,0,1,1,0,0,1,no,1,1555318010347,0,1,1,1,1,1,0,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,58,1,dimgray,star,sounds/T.wav,Studerende,1,1,1,0,0,1,no,0,1555318013964,0,0,1,1,1,1,0,1,1
and,female,18,training_transfer,pretest,pcfs12,4,1,59,6,dimgray,circle,sounds/T.wav,Studerende,0,1,1,0,1,1,no,1,1555318017578,1,1,1,1,1,1,0,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,60,6,green,star,sounds/G.wav,Studerende,0,1,1,1,0,1,no,0,1555318021203,0,0,1,1,1,1,1,1,0
and,female,18,training_transfer,pretest,pcfs12,4,1,61,5,green,star,sounds/D.wav,Studerende,1,1,1,0,1,1,no,0,1555318024840,1,0,1,1,1,1,0,1,1
and,female,18,training_transfer,training,ps2,2,2,1,8,white,circle,sounds/B.wav,Studerende,,0,1,0,,1,no,0,1555318090522,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,2,6,white,circle,sounds/G.wav,Studerende,,0,1,0,,1,no,0,1555318093106,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,3,8,white,circle,sounds/G.wav,Studerende,,0,1,1,,1,no,0,1555318095709,,0,1,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,4,1,white,circle,sounds/C.wav,Studerende,,0,1,0,,1,no,0,1555318098290,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,5,3,white,circle,sounds/G.wav,Studerende,,0,1,0,,1,no,1,1555318100890,,1,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,6,4,white,circle,sounds/P.wav,Studerende,,0,1,0,,1,no,0,1555318103474,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,7,5,white,circle,sounds/C.wav,Studerende,,0,1,0,,1,no,1,1555318106080,,0,1,0,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,8,4,white,circle,sounds/D.wav,Studerende,,0,1,1,,1,no,0,1555318108675,,0,1,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,9,0,white,circle,sounds/B.wav,Studerende,,0,1,0,,1,no,0,1555318111259,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,10,4,white,circle,sounds/P.wav,Studerende,,0,1,1,,1,no,0,1555318113852,,0,1,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,11,0,white,circle,sounds/T.wav,Studerende,,0,1,1,,1,no,0,1555318116442,,0,1,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,12,2,white,circle,sounds/E.wav,Studerende,,0,1,0,,1,no,1,1555318119026,,0,1,0,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,13,6,white,circle,sounds/D.wav,Studerende,,0,1,0,,1,no,0,1555318121609,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,14,3,white,circle,sounds/T.wav,Studerende,,0,1,0,,1,no,0,1555318124193,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,15,0,white,circle,sounds/V.wav,Studerende,,0,1,0,,1,no,0,1555318126776,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,16,3,white,circle,sounds/C.wav,Studerende,,0,1,1,,1,no,1,1555318129380,,0,1,0,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,17,8,white,circle,sounds/T.wav,Studerende,,0,1,0,,1,no,0,1555318131960,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,18,0,white,circle,sounds/D.wav,Studerende,,0,1,0,,1,no,0,1555318134543,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,19,5,white,circle,sounds/B.wav,Studerende,,0,1,0,,1,no,0,1555318137127,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,20,6,white,circle,sounds/V.wav,Studerende,,0,1,0,,1,no,0,1555318139713,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,21,1,white,circle,sounds/V.wav,Studerende,,0,1,0,,1,no,0,1555318142296,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,22,3,white,circle,sounds/V.wav,Studerende,,0,1,0,,1,no,1,1555318144894,,1,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,23,0,white,circle,sounds/T.wav,Studerende,,0,1,0,,1,no,0,1555318147480,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,24,0,white,circle,sounds/E.wav,Studerende,,0,1,0,,1,no,0,1555318150064,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,25,6,white,circle,sounds/G.wav,Studerende,,0,1,0,,1,no,0,1555318152630,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,26,4,white,circle,sounds/D.wav,Studerende,,0,1,0,,1,no,0,1555318155213,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,27,7,white,circle,sounds/G.wav,Studerende,,0,1,0,,1,no,1,1555318157808,,1,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,28,4,white,circle,sounds/E.wav,Studerende,,0,1,1,,1,no,0,1555318160380,,0,0,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,29,3,white,circle,sounds/T.wav,Studerende,,0,1,0,,1,no,0,1555318162963,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,30,4,white,circle,sounds/E.wav,Studerende,,0,1,1,,1,no,0,1555318165555,,1,1,0,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,31,2,white,circle,sounds/C.wav,Studerende,,0,1,0,,1,no,0,1555318168133,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,32,7,white,circle,sounds/E.wav,Studerende,,0,1,0,,1,no,1,1555318170733,,1,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,33,2,white,circle,sounds/G.wav,Studerende,,0,1,1,,1,no,0,1555318173340,,0,1,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,34,3,white,circle,sounds/B.wav,Studerende,,0,1,0,,1,no,0,1555318175915,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,35,8,white,circle,sounds/T.wav,Studerende,,0,1,0,,1,no,0,1555318178498,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,36,1,white,circle,sounds/G.wav,Studerende,,0,1,0,,1,no,0,1555318181081,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,37,7,white,circle,sounds/E.wav,Studerende,,0,1,0,,1,no,1,1555318183685,,0,1,0,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,38,6,white,circle,sounds/T.wav,Studerende,,0,1,0,,1,no,1,1555318186289,,0,1,0,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,39,0,white,circle,sounds/D.wav,Studerende,,0,1,0,,1,no,0,1555318188866,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,40,7,white,circle,sounds/E.wav,Studerende,,0,1,0,,1,no,1,1555318191470,,0,1,0,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,41,8,white,circle,sounds/C.wav,Studerende,,0,1,0,,1,no,0,1555318194050,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,42,7,white,circle,sounds/C.wav,Studerende,,0,1,1,,1,no,1,1555318196654,,0,0,0,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,43,0,white,circle,sounds/C.wav,Studerende,,0,1,0,,1,no,1,1555318199255,,1,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,44,0,white,circle,sounds/C.wav,Studerende,,0,1,0,,1,no,0,1555318201835,,1,1,0,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,45,5,white,circle,sounds/B.wav,Studerende,,0,1,0,,1,no,0,1555318204418,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,46,0,white,circle,sounds/C.wav,Studerende,,0,1,1,,1,no,1,1555318207034,,1,1,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,47,1,white,circle,sounds/B.wav,Studerende,,0,1,0,,1,no,0,1555318209620,,1,1,0,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,48,4,white,circle,sounds/E.wav,Studerende,,0,1,0,,1,no,1,1555318212218,,0,1,0,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,49,3,white,circle,sounds/B.wav,Studerende,,0,1,0,,1,no,0,1555318214804,,1,1,0,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,50,7,white,circle,sounds/T.wav,Studerende,,0,1,0,,1,no,1,1555318217399,,0,1,0,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,51,1,white,circle,sounds/P.wav,Studerende,,0,1,0,,1,no,0,1555318219988,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,52,7,white,circle,sounds/E.wav,Studerende,,0,1,1,,1,no,0,1555318222582,,0,1,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,53,1,white,circle,sounds/G.wav,Studerende,,0,1,1,,1,no,1,1555318225172,,0,1,0,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,54,6,white,circle,sounds/E.wav,Studerende,,0,1,0,,1,no,1,1555318227776,,1,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,55,8,white,circle,sounds/E.wav,Studerende,,0,1,0,,1,no,0,1555318230353,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,56,1,white,circle,sounds/E.wav,Studerende,,0,1,0,,1,no,1,1555318232960,,1,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,57,0,white,circle,sounds/P.wav,Studerende,,0,1,0,,1,no,0,1555318235540,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,58,1,white,circle,sounds/E.wav,Studerende,,0,1,1,,1,no,1,1555318238158,,1,1,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,59,0,white,circle,sounds/D.wav,Studerende,,0,1,1,,1,no,0,1555318240751,,0,1,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,60,3,white,circle,sounds/P.wav,Studerende,,0,1,0,,1,no,0,1555318243322,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,61,0,white,circle,sounds/D.wav,Studerende,,0,1,1,,1,no,0,1555318245914,,1,1,0,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,62,1,white,circle,sounds/P.wav,Studerende,,0,1,0,,1,no,0,1555318248489,,1,1,0,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,1,7,white,circle,sounds/D.wav,Studerende,,0,1,0,,1,no,0,1555318339302,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,2,2,white,circle,sounds/E.wav,Studerende,,0,1,0,,1,no,0,1555318341882,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,3,7,white,circle,sounds/B.wav,Studerende,,0,1,1,,1,no,1,1555318344499,,0,1,0,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,4,1,white,circle,sounds/V.wav,Studerende,,0,1,0,,1,no,0,1555318347084,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,5,8,white,circle,sounds/B.wav,Studerende,,0,1,0,,1,no,1,1555318349682,,1,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,6,1,white,circle,sounds/E.wav,Studerende,,0,1,1,,1,no,1,1555318352286,,0,1,0,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,7,7,white,circle,sounds/B.wav,Studerende,,0,1,0,,1,no,1,1555318354880,,1,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,8,1,white,circle,sounds/B.wav,Studerende,,0,1,1,,1,no,0,1555318357476,,0,1,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,9,5,white,circle,sounds/E.wav,Studerende,,0,1,0,,1,no,0,1555318360053,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,10,0,white,circle,sounds/V.wav,Studerende,,0,1,0,,1,no,0,1555318362636,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,11,1,white,circle,sounds/E.wav,Studerende,,0,1,0,,1,no,1,1555318365238,,1,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,12,5,white,circle,sounds/T.wav,Studerende,,0,1,0,,1,no,0,1555318367821,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,13,4,white,circle,sounds/P.wav,Studerende,,0,1,0,,1,no,0,1555318370404,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,14,5,white,circle,sounds/P.wav,Studerende,,0,1,1,,1,no,0,1555318372999,,0,1,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,15,1,white,circle,sounds/B.wav,Studerende,,0,1,0,,1,no,0,1555318375571,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,16,4,white,circle,sounds/E.wav,Studerende,,0,1,0,,1,no,0,1555318378153,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,17,2,white,circle,sounds/B.wav,Studerende,,0,1,0,,1,no,0,1555318380737,,1,1,0,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,18,4,white,circle,sounds/B.wav,Studerende,,0,1,1,,1,no,0,1555318383332,,0,1,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,19,1,white,circle,sounds/G.wav,Studerende,,0,1,0,,1,no,0,1555318385904,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,20,7,white,circle,sounds/D.wav,Studerende,,0,1,0,,1,no,0,1555318388489,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,21,1,white,circle,sounds/D.wav,Studerende,,0,1,1,,1,no,1,1555318391097,,0,0,0,,0,0,,
