id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,position_tested,color_tested,sound_target,simulate,position_response,figure_score,occupation,sound_tested,color_response,color_score,timestamp,figure_target,position_target,sound_score,figure_tested,position_score,figure_response,color_target,sound_response
odder,female,26,training_transfer,pretest,fcs1,3,1,38,4,yellow,circle,sounds/V.wav,0,1,0,no,,1,Studerende,1,0,1,1555351967972,0,,1,1,,0,0,0
odder,female,26,training_transfer,pretest,fcs1,3,1,39,4,yellow,square,sounds/B.wav,0,1,0,no,,1,Studerende,1,1,1,1555351971598,0,,1,1,,0,1,0
odder,female,26,training_transfer,pretest,fcs1,3,1,40,4,dimgray,star,sounds/P.wav,0,1,0,no,,1,Studerende,1,0,1,1555351975194,0,,1,1,,0,0,0
odder,female,26,training_transfer,pretest,fcs1,3,1,41,4,white,circle,sounds/C.wav,0,1,0,no,,1,Studerende,1,0,1,1555351978775,0,,1,1,,0,0,0
odder,female,26,training_transfer,pretest,fcs1,3,1,42,4,dimgray,circle,sounds/C.wav,0,1,1,no,,1,Studerende,1,0,1,1555351982398,1,,1,1,,1,0,1
odder,female,26,training_transfer,pretest,fcs1,3,1,43,4,blue,star,sounds/D.wav,0,1,0,no,,1,Studerende,1,0,1,1555351986001,0,,1,1,,0,0,0
odder,female,26,training_transfer,pretest,fcs1,3,1,44,4,green,circle,sounds/D.wav,0,1,1,no,,1,Studerende,1,0,1,1555351989596,0,,1,1,,0,0,1
odder,female,26,training_transfer,pretest,fcs1,3,1,45,4,yellow,triangle,sounds/V.wav,0,1,0,no,,1,Studerende,1,0,1,1555351993184,0,,1,1,,0,0,0
odder,female,26,training_transfer,pretest,fcs1,3,1,46,4,dimgray,square,sounds/V.wav,0,1,1,no,,1,Studerende,1,0,1,1555351996781,0,,1,1,,0,0,1
odder,female,26,training_transfer,pretest,fcs1,3,1,47,4,yellow,square,sounds/V.wav,0,1,1,no,,0,Studerende,1,0,1,1555352000397,1,,1,1,,0,0,1
odder,female,26,training_transfer,pretest,fcs1,3,1,48,4,green,triangle,sounds/B.wav,0,1,0,no,,1,Studerende,1,0,1,1555352003991,0,,1,1,,0,0,0
odder,female,26,training_transfer,pretest,fcs1,3,1,49,4,yellow,square,sounds/T.wav,0,1,0,no,,1,Studerende,1,0,1,1555352007592,0,,1,1,,0,0,0
odder,female,26,training_transfer,pretest,fcs1,3,1,50,4,dimgray,star,sounds/B.wav,0,1,0,no,,1,Studerende,1,0,1,1555352011177,0,,1,1,,0,0,0
odder,female,26,training_transfer,pretest,fcs1,3,1,51,4,darkorange,star,sounds/B.wav,0,1,1,no,,0,Studerende,1,0,1,1555352014780,1,,1,1,,0,0,1
odder,female,26,training_transfer,pretest,fcs1,3,1,52,4,blue,star,sounds/P.wav,0,1,0,no,,1,Studerende,1,0,1,1555352018387,1,,1,1,,1,0,0
odder,female,26,training_transfer,pretest,fcs1,3,1,53,4,darkorange,triangle,sounds/C.wav,0,1,0,no,,1,Studerende,1,0,1,1555352021984,0,,1,1,,0,0,0
odder,female,26,training_transfer,pretest,fcs1,3,1,54,4,blue,square,sounds/E.wav,0,1,0,no,,1,Studerende,1,0,1,1555352025565,0,,1,1,,0,0,0
odder,female,26,training_transfer,pretest,fcs1,3,1,55,4,darkorange,triangle,sounds/G.wav,0,1,0,no,,1,Studerende,1,0,1,1555352029153,0,,1,1,,0,0,0
odder,female,26,training_transfer,pretest,fcs1,3,1,56,4,dimgray,triangle,sounds/D.wav,0,1,0,no,,0,Studerende,1,0,1,1555352032741,1,,1,1,,0,0,0
odder,female,26,training_transfer,pretest,fcs1,3,1,57,4,dimgray,triangle,sounds/V.wav,0,1,0,no,,1,Studerende,1,0,0,1555352036349,1,,1,1,,1,1,0
odder,female,26,training_transfer,pretest,fcs1,3,1,58,4,green,circle,sounds/C.wav,0,1,0,no,,1,Studerende,1,0,1,1555352039942,0,,1,1,,0,0,0
odder,female,26,training_transfer,pretest,fcs1,3,1,59,4,green,square,sounds/V.wav,0,1,0,no,,1,Studerende,1,1,1,1555352043553,0,,1,1,,0,1,0
odder,female,26,training_transfer,pretest,fcs1,3,1,60,4,white,star,sounds/G.wav,0,1,0,no,,1,Studerende,1,0,1,1555352047146,0,,1,1,,0,0,0
odder,female,26,training_transfer,pretest,fcs1,3,1,61,4,white,triangle,sounds/P.wav,0,1,0,no,,1,Studerende,1,1,1,1555352050751,0,,1,1,,0,1,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,1,6,green,square,sounds/P.wav,1,1,0,no,0,1,Studerende,1,0,1,1555352062288,0,0,1,1,1,0,0,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,2,4,green,triangle,sounds/B.wav,1,1,0,no,0,1,Studerende,1,1,1,1555352065896,0,0,1,1,1,0,1,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,3,5,blue,circle,sounds/T.wav,1,1,0,no,0,1,Studerende,1,0,1,1555352069486,0,0,1,1,1,0,0,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,4,0,dimgray,square,sounds/E.wav,1,1,0,no,0,1,Studerende,1,0,1,1555352073075,0,0,1,1,1,0,0,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,5,4,blue,circle,sounds/D.wav,1,1,0,no,0,1,Studerende,1,0,1,1555352076660,0,0,1,1,1,0,0,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,6,5,dimgray,circle,sounds/B.wav,1,1,0,no,0,0,Studerende,1,0,1,1555352080269,1,0,0,1,1,0,0,1
odder,female,26,training_transfer,pretest,pcfs12,4,1,7,5,white,star,sounds/P.wav,1,1,0,no,0,1,Studerende,1,0,1,1555352083863,0,1,1,1,0,0,0,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,8,7,red,square,sounds/B.wav,1,1,0,no,0,1,Studerende,1,0,1,1555352087450,0,0,1,1,1,0,0,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,9,0,red,square,sounds/C.wav,1,1,0,no,0,0,Studerende,1,1,1,1555352091055,1,0,1,1,1,0,1,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,10,8,yellow,circle,sounds/G.wav,1,1,0,no,0,1,Studerende,1,0,1,1555352094649,0,0,1,1,1,0,0,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,11,3,blue,square,sounds/G.wav,1,1,1,no,0,1,Studerende,1,0,1,1555352098254,0,0,1,1,1,0,0,1
odder,female,26,training_transfer,pretest,pcfs12,4,1,12,3,yellow,triangle,sounds/G.wav,1,1,1,no,1,1,Studerende,1,0,1,1555352101859,0,1,0,1,1,0,0,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,13,0,red,circle,sounds/P.wav,1,1,0,no,0,1,Studerende,1,0,1,1555352105437,0,0,1,1,1,0,0,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,14,6,darkorange,star,sounds/D.wav,1,1,0,no,0,1,Studerende,1,0,1,1555352109028,0,0,1,1,1,0,0,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,15,6,red,star,sounds/V.wav,1,1,0,no,1,0,Studerende,1,0,1,1555352112633,1,1,1,1,1,0,0,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,16,1,red,square,sounds/V.wav,1,1,1,no,0,1,Studerende,1,1,1,1555352116247,0,0,0,1,1,0,1,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,17,1,dimgray,circle,sounds/E.wav,1,1,0,no,1,1,Studerende,1,0,1,1555352119843,0,1,1,1,1,0,0,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,18,1,green,triangle,sounds/V.wav,1,1,0,no,1,1,Studerende,1,0,1,1555352123465,0,1,0,1,1,0,0,1
odder,female,26,training_transfer,pretest,pcfs12,4,1,19,6,green,circle,sounds/E.wav,1,1,0,no,0,1,Studerende,1,0,0,1555352127053,0,0,1,1,1,0,1,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,20,6,red,triangle,sounds/G.wav,1,1,0,no,1,1,Studerende,1,0,1,1555352130646,0,1,1,1,1,0,0,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,21,1,green,star,sounds/P.wav,1,1,0,no,0,1,Studerende,1,0,1,1555352134237,0,0,1,1,1,0,0,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,22,2,green,star,sounds/P.wav,1,1,1,no,0,1,Studerende,1,1,1,1555352137862,1,0,0,1,1,1,1,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,23,3,blue,triangle,sounds/P.wav,1,1,1,no,0,1,Studerende,1,0,1,1555352141499,0,0,1,1,1,0,0,1
odder,female,26,training_transfer,pretest,pcfs12,4,1,24,6,yellow,square,sounds/T.wav,1,1,0,no,0,1,Studerende,1,0,1,1555352145096,0,0,1,1,1,0,0,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,25,6,yellow,square,sounds/C.wav,1,1,0,no,1,1,Studerende,1,1,1,1555352148648,1,1,1,1,1,1,1,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,26,3,darkorange,triangle,sounds/P.wav,1,1,0,no,0,1,Studerende,1,0,1,1555352152231,0,0,1,1,1,0,0,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,27,2,white,triangle,sounds/P.wav,1,1,1,no,0,1,Studerende,1,1,0,1555352155847,1,0,0,1,1,1,0,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,28,1,yellow,star,sounds/P.wav,1,1,1,no,0,1,Studerende,1,0,1,1555352159455,0,0,1,1,1,0,0,1
odder,female,26,training_transfer,pretest,pcfs12,4,1,29,2,red,square,sounds/E.wav,1,1,0,no,0,1,Studerende,1,0,1,1555352163054,0,0,1,1,1,0,0,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,30,2,red,star,sounds/B.wav,1,1,0,no,1,1,Studerende,1,1,1,1555352166682,0,1,1,1,1,0,1,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,31,3,red,square,sounds/B.wav,1,1,1,no,0,1,Studerende,1,0,0,1555352170275,0,0,0,1,1,0,1,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,32,3,dimgray,triangle,sounds/P.wav,1,1,0,no,1,1,Studerende,1,0,1,1555352173883,0,1,1,1,1,0,0,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,33,4,blue,star,sounds/D.wav,1,1,0,no,0,1,Studerende,1,0,1,1555352177477,0,0,1,1,1,0,0,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,34,0,yellow,circle,sounds/B.wav,1,1,0,no,0,1,Studerende,1,0,1,1555352181061,0,0,1,1,1,0,0,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,35,5,darkorange,triangle,sounds/E.wav,1,1,0,no,0,1,Studerende,1,0,1,1555352184646,0,0,1,1,1,0,0,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,36,5,yellow,square,sounds/B.wav,1,1,0,no,1,1,Studerende,1,0,1,1555352188240,0,1,1,1,1,0,0,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,37,3,white,square,sounds/C.wav,1,1,0,no,0,0,Studerende,1,0,1,1555352191836,1,0,1,1,1,0,0,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,38,3,white,square,sounds/C.wav,1,1,1,no,1,0,Studerende,1,1,1,1555352195455,1,1,0,1,1,0,1,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,39,1,yellow,triangle,sounds/E.wav,1,1,0,no,0,1,Studerende,1,0,1,1555352199040,0,0,1,1,1,0,0,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,40,1,red,triangle,sounds/G.wav,1,1,0,no,1,1,Studerende,1,0,1,1555352202590,1,1,0,1,1,1,0,1
odder,female,26,training_transfer,pretest,pcfs12,4,1,41,7,red,star,sounds/B.wav,1,1,0,no,0,1,Studerende,1,0,0,1555352206175,0,0,1,1,1,0,1,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,42,0,blue,triangle,sounds/B.wav,1,1,1,no,0,1,Studerende,1,0,1,1555352209774,0,0,1,1,1,0,0,1
odder,female,26,training_transfer,pretest,pcfs12,4,1,43,1,blue,star,sounds/G.wav,1,1,0,no,0,1,Studerende,1,1,1,1555352213382,0,0,1,1,1,0,1,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,44,6,white,circle,sounds/T.wav,1,1,0,no,0,1,Studerende,1,0,1,1555352216960,0,0,1,1,1,0,0,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,45,3,yellow,square,sounds/T.wav,1,1,1,no,0,1,Studerende,1,0,1,1555352220554,0,0,1,1,1,0,0,1
odder,female,26,training_transfer,pretest,pcfs12,4,1,46,0,white,square,sounds/D.wav,1,1,0,no,0,1,Studerende,1,0,1,1555352224191,1,0,1,1,1,1,0,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,47,0,darkorange,star,sounds/P.wav,1,1,0,no,1,1,Studerende,1,0,1,1555352227793,0,1,1,1,1,0,0,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,48,0,darkorange,triangle,sounds/E.wav,1,1,0,no,1,1,Studerende,1,1,1,1555352231421,0,1,1,1,1,0,1,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,49,5,yellow,star,sounds/C.wav,1,1,0,no,0,1,Studerende,1,0,1,1555352235006,0,0,1,1,1,0,0,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,50,4,yellow,star,sounds/C.wav,1,1,1,no,0,1,Studerende,1,1,1,1555352238627,1,0,0,1,1,1,1,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,51,0,white,triangle,sounds/C.wav,1,1,1,no,0,1,Studerende,1,0,1,1555352242222,0,0,1,1,1,0,0,1
odder,female,26,training_transfer,pretest,pcfs12,4,1,52,2,green,star,sounds/B.wav,1,1,0,no,0,1,Studerende,1,0,1,1555352245806,0,0,1,1,1,0,0,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,53,6,yellow,triangle,sounds/V.wav,1,1,0,no,0,1,Studerende,1,0,1,1555352249391,0,0,1,1,1,0,0,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,54,7,white,circle,sounds/V.wav,1,1,1,no,0,1,Studerende,1,0,1,1555352252986,0,0,1,1,1,0,0,1
odder,female,26,training_transfer,pretest,pcfs12,4,1,55,7,green,circle,sounds/V.wav,1,1,1,no,1,1,Studerende,1,0,1,1555352256595,1,1,0,1,1,1,0,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,56,1,darkorange,star,sounds/P.wav,1,1,0,no,0,1,Studerende,1,0,1,1555352260186,0,0,1,1,1,0,0,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,57,5,darkorange,star,sounds/E.wav,1,1,0,no,0,1,Studerende,1,1,1,1555352263814,1,0,1,1,1,1,1,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,58,7,red,star,sounds/B.wav,1,1,0,no,0,1,Studerende,1,0,1,1555352267425,1,0,1,1,1,1,0,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,59,8,white,circle,sounds/T.wav,1,1,0,no,0,1,Studerende,1,0,1,1555352271001,0,0,1,1,1,0,0,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,60,6,white,triangle,sounds/E.wav,1,1,0,no,0,1,Studerende,1,1,1,1555352274603,0,0,1,1,1,0,1,0
odder,female,26,training_transfer,pretest,pcfs12,4,1,61,3,dimgray,triangle,sounds/P.wav,1,1,0,no,0,1,Studerende,1,0,1,1555352278208,1,0,1,1,1,1,0,0
odder,female,26,training_transfer,training,ps2,2,2,1,6,white,circle,sounds/D.wav,1,0,0,no,0,,Studerende,1,,,1555352324984,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,2,8,white,circle,sounds/E.wav,1,0,0,no,0,,Studerende,1,,,1555352327570,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,3,8,white,circle,sounds/B.wav,1,0,0,no,1,,Studerende,1,,,1555352330165,,0,1,0,0,,,0
odder,female,26,training_transfer,training,ps2,2,2,4,8,white,circle,sounds/P.wav,1,0,0,no,0,,Studerende,1,,,1555352332737,,1,1,0,0,,,0
odder,female,26,training_transfer,training,ps2,2,2,5,1,white,circle,sounds/B.wav,1,0,1,no,0,,Studerende,1,,,1555352335323,,0,1,0,1,,,1
odder,female,26,training_transfer,training,ps2,2,2,6,8,white,circle,sounds/P.wav,1,0,1,no,0,,Studerende,1,,,1555352337909,,1,0,0,0,,,0
odder,female,26,training_transfer,training,ps2,2,2,7,1,white,circle,sounds/D.wav,1,0,0,no,0,,Studerende,1,,,1555352340478,,1,1,0,0,,,0
odder,female,26,training_transfer,training,ps2,2,2,8,5,white,circle,sounds/V.wav,1,0,0,no,0,,Studerende,1,,,1555352343044,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,9,3,white,circle,sounds/C.wav,1,0,0,no,0,,Studerende,1,,,1555352345630,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,10,2,white,circle,sounds/V.wav,1,0,1,no,0,,Studerende,1,,,1555352348208,,0,1,0,1,,,1
odder,female,26,training_transfer,training,ps2,2,2,11,3,white,circle,sounds/C.wav,1,0,1,no,1,,Studerende,1,,,1555352350823,,1,0,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,12,5,white,circle,sounds/D.wav,1,0,0,no,0,,Studerende,1,,,1555352353400,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,13,2,white,circle,sounds/B.wav,1,0,0,no,0,,Studerende,1,,,1555352355969,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,14,8,white,circle,sounds/E.wav,1,0,0,no,0,,Studerende,1,,,1555352358538,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,15,2,white,circle,sounds/V.wav,1,0,0,no,1,,Studerende,1,,,1555352361141,,1,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,16,5,white,circle,sounds/G.wav,1,0,0,no,0,,Studerende,1,,,1555352363739,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,17,6,white,circle,sounds/V.wav,1,0,1,no,0,,Studerende,1,,,1555352366331,,0,1,0,1,,,1
odder,female,26,training_transfer,training,ps2,2,2,18,5,white,circle,sounds/C.wav,1,0,0,no,0,,Studerende,1,,,1555352368906,,1,1,0,0,,,0
odder,female,26,training_transfer,training,ps2,2,2,19,8,white,circle,sounds/E.wav,1,0,0,no,0,,Studerende,1,,,1555352371478,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,20,8,white,circle,sounds/E.wav,1,0,0,no,1,,Studerende,1,,,1555352374096,,0,0,0,0,,,1
odder,female,26,training_transfer,training,ps2,2,2,21,8,white,circle,sounds/V.wav,1,0,0,no,1,,Studerende,1,,,1555352376702,,1,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,22,3,white,circle,sounds/P.wav,1,0,0,no,0,,Studerende,1,,,1555352379297,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,23,8,white,circle,sounds/P.wav,1,0,0,no,0,,Studerende,1,,,1555352381889,,1,0,0,0,,,1
odder,female,26,training_transfer,training,ps2,2,2,24,7,white,circle,sounds/B.wav,1,0,0,no,0,,Studerende,1,,,1555352384467,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,25,8,white,circle,sounds/P.wav,1,0,1,no,0,,Studerende,1,,,1555352387033,,1,0,0,0,,,0
odder,female,26,training_transfer,training,ps2,2,2,26,3,white,circle,sounds/V.wav,1,0,0,no,0,,Studerende,1,,,1555352389604,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,27,4,white,circle,sounds/B.wav,1,0,0,no,0,,Studerende,1,,,1555352392170,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,28,5,white,circle,sounds/T.wav,1,0,0,no,0,,Studerende,1,,,1555352394739,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,29,4,white,circle,sounds/V.wav,1,0,0,no,0,,Studerende,1,,,1555352397345,,1,0,0,0,,,1
odder,female,26,training_transfer,training,ps2,2,2,30,5,white,circle,sounds/P.wav,1,0,0,no,0,,Studerende,1,,,1555352399926,,1,1,0,0,,,0
odder,female,26,training_transfer,training,ps2,2,2,31,1,white,circle,sounds/T.wav,1,0,0,no,0,,Studerende,1,,,1555352402506,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,32,6,white,circle,sounds/C.wav,1,0,0,no,0,,Studerende,1,,,1555352405078,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,33,7,white,circle,sounds/B.wav,1,0,0,no,0,,Studerende,1,,,1555352407661,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,34,3,white,circle,sounds/D.wav,1,0,0,no,0,,Studerende,1,,,1555352410230,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,35,6,white,circle,sounds/E.wav,1,0,0,no,0,,Studerende,1,,,1555352412813,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,36,8,white,circle,sounds/G.wav,1,0,0,no,0,,Studerende,1,,,1555352415405,,0,0,0,1,,,1
odder,female,26,training_transfer,training,ps2,2,2,37,0,white,circle,sounds/B.wav,1,0,0,no,0,,Studerende,1,,,1555352418000,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,38,3,white,circle,sounds/G.wav,1,0,1,no,0,,Studerende,1,,,1555352420592,,0,1,0,1,,,1
odder,female,26,training_transfer,training,ps2,2,2,39,0,white,circle,sounds/B.wav,1,0,1,no,0,,Studerende,1,,,1555352423170,,1,0,0,0,,,0
odder,female,26,training_transfer,training,ps2,2,2,40,5,white,circle,sounds/P.wav,1,0,0,no,0,,Studerende,1,,,1555352425736,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,41,5,white,circle,sounds/B.wav,1,0,1,no,1,,Studerende,1,,,1555352428357,,0,1,0,0,,,1
odder,female,26,training_transfer,training,ps2,2,2,42,8,white,circle,sounds/T.wav,1,0,0,no,0,,Studerende,1,,,1555352430940,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,43,6,white,circle,sounds/D.wav,1,0,0,no,0,,Studerende,1,,,1555352433509,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,44,3,white,circle,sounds/D.wav,1,0,0,no,0,,Studerende,1,,,1555352436089,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,45,6,white,circle,sounds/D.wav,1,0,1,no,0,,Studerende,1,,,1555352438672,,1,1,0,0,,,1
odder,female,26,training_transfer,training,ps2,2,2,46,2,white,circle,sounds/T.wav,1,0,0,no,0,,Studerende,1,,,1555352441261,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,47,2,white,circle,sounds/D.wav,1,0,1,no,0,,Studerende,1,,,1555352443830,,0,0,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,48,4,white,circle,sounds/B.wav,1,0,0,no,0,,Studerende,1,,,1555352446414,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,49,3,white,circle,sounds/V.wav,1,0,0,no,0,,Studerende,1,,,1555352448979,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,50,8,white,circle,sounds/E.wav,1,0,0,no,0,,Studerende,1,,,1555352451551,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,51,1,white,circle,sounds/C.wav,1,0,0,no,0,,Studerende,1,,,1555352454134,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,52,0,white,circle,sounds/E.wav,1,0,1,no,0,,Studerende,1,,,1555352456703,,0,0,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,53,5,white,circle,sounds/C.wav,1,0,1,no,0,,Studerende,1,,,1555352459289,,0,0,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,54,0,white,circle,sounds/T.wav,1,0,0,no,0,,Studerende,1,,,1555352461873,,1,1,0,0,,,0
odder,female,26,training_transfer,training,ps2,2,2,55,6,white,circle,sounds/P.wav,1,0,0,no,0,,Studerende,1,,,1555352464453,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,56,7,white,circle,sounds/C.wav,1,0,0,no,0,,Studerende,1,,,1555352467022,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,57,4,white,circle,sounds/E.wav,1,0,0,no,0,,Studerende,1,,,1555352469594,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,58,0,white,circle,sounds/D.wav,1,0,0,no,0,,Studerende,1,,,1555352472177,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,59,0,white,circle,sounds/E.wav,1,0,1,no,0,,Studerende,1,,,1555352474769,,0,1,0,1,,,1
odder,female,26,training_transfer,training,ps2,2,2,60,8,white,circle,sounds/D.wav,1,0,1,no,1,,Studerende,1,,,1555352477359,,0,1,0,0,,,1
odder,female,26,training_transfer,training,ps2,2,2,61,0,white,circle,sounds/G.wav,1,0,0,no,0,,Studerende,1,,,1555352479947,,1,0,0,0,,,1
odder,female,26,training_transfer,training,ps2,2,2,62,0,white,circle,sounds/C.wav,1,0,0,no,0,,Studerende,1,,,1555352482516,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,1,0,white,circle,sounds/V.wav,1,0,0,no,0,,Studerende,1,,,1555352570776,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,2,5,white,circle,sounds/D.wav,1,0,0,no,0,,Studerende,1,,,1555352573345,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,3,7,white,circle,sounds/E.wav,1,0,0,no,0,,Studerende,1,,,1555352575914,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,4,6,white,circle,sounds/T.wav,1,0,0,no,0,,Studerende,1,,,1555352578497,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,5,7,white,circle,sounds/P.wav,1,0,0,no,0,,Studerende,1,,,1555352581066,,1,1,0,0,,,0
odder,female,26,training_transfer,training,ps2,2,2,6,2,white,circle,sounds/T.wav,1,0,1,no,0,,Studerende,1,,,1555352583647,,0,1,0,1,,,1
odder,female,26,training_transfer,training,ps2,2,2,7,6,white,circle,sounds/C.wav,1,0,0,no,0,,Studerende,1,,,1555352586215,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,8,2,white,circle,sounds/T.wav,1,0,1,no,1,,Studerende,1,,,1555352588822,,1,1,0,1,,,1
odder,female,26,training_transfer,training,ps2,2,2,9,7,white,circle,sounds/V.wav,1,0,0,no,0,,Studerende,1,,,1555352591405,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,10,8,white,circle,sounds/C.wav,1,0,0,no,0,,Studerende,1,,,1555352593974,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,11,0,white,circle,sounds/P.wav,1,0,0,no,0,,Studerende,1,,,1555352596540,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,12,3,white,circle,sounds/D.wav,1,0,0,no,0,,Studerende,1,,,1555352599108,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,13,0,white,circle,sounds/C.wav,1,0,0,no,1,,Studerende,1,,,1555352601689,,1,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,14,5,white,circle,sounds/T.wav,1,0,0,no,0,,Studerende,1,,,1555352604261,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,15,8,white,circle,sounds/C.wav,1,0,1,no,0,,Studerende,1,,,1555352606838,,0,1,0,1,,,1
